name,price,depreciation,mileage,brand,carage,brand_encoded,price_scaled,mileage_scaled,depreciation_scaled,carage_scaled,Cluster_KMeans
BMW 2 Series 216i Active Tourer M-Sport,167000.0,17970.0,20800.0,bmw,2.0,7,1.3883928571428572,-0.7589743589743589,0.4706814580031696,-1.5,1
Toyota Previa 2.4A 8-Seater Moonroof (New 10-yr COE),138000.0,13790.0,103000.0,toyota,11.0,58,0.9568452380952381,0.2948717948717949,-0.19175911251980982,0.75,2
Mercedes-Benz E-Class E200 Edition E,49800.0,18680.0,110200.0,mercedes-benz,10.0,35,-0.3556547619047619,0.3871794871794872,0.5832012678288431,0.5,0
Peugeot 5008 1.6A Puretech EAT8 Allure,84500.0,14770.0,99000.0,peugeot,6.0,44,0.16071428571428573,0.24358974358974358,-0.03645007923930269,-0.5,0
Mercedes-Benz A-Class A200 Progressive,113500.0,16680.0,59000.0,mercedes-benz,5.0,35,0.5922619047619048,-0.2692307692307692,0.2662440570522979,-0.75,0
BMW X2 sDrive18i M-Sport X Mesh,137988.0,17160.0,36000.0,bmw,4.0,7,0.9566666666666667,-0.5641025641025641,0.34231378763866877,-1.0,1
Toyota Harrier Hybrid 2.5A G,152018.0,21260.0,53000.0,toyota,4.0,58,1.1654464285714285,-0.34615384615384615,0.9920760697305864,-1.0,2
MINI One 1.2A 5DR,48588.0,13470.0,109000.0,mini,8.0,37,-0.3736904761904762,0.3717948717948718,-0.24247226624405704,0.0,0
Mercedes-Benz GLC-Class GLC250 4MATIC,78800.0,22250.0,114767.0,mercedes-benz,8.0,35,0.07589285714285714,0.4457307692307692,1.1489698890649762,0.0,0
Volkswagen Golf 1.4A TSI (New 5-yr COE),56800.0,11350.0,141000.0,volkswagen,11.0,61,-0.25148809523809523,0.782051282051282,-0.5784469096671949,0.75,2
Honda Odyssey 2.4A (COE till 03/2027),23000.0,9820.0,150000.0,honda,18.0,21,-0.7544642857142857,0.8974358974358975,-0.820919175911252,2.5,3
Volvo S60 T5,29777.0,14790.0,122000.0,volvo,10.0,62,-0.6536160714285715,0.5384615384615384,-0.03328050713153724,0.5,2
BMW 3 Series 318i,34000.0,12280.0,105000.0,bmw,9.0,7,-0.5907738095238095,0.32051282051282054,-0.43106180665610144,0.25,1
Honda Fit Hybrid 1.5A,66000.0,12990.0,116000.0,honda,6.0,21,-0.11458333333333333,0.46153846153846156,-0.3185419968304279,-0.5,3
BMW 7 Series 730Li Sunroof,99800.0,26200.0,84000.0,bmw,9.0,7,0.38839285714285715,0.05128205128205128,1.7749603803486529,0.25,1
Mercedes-Benz C-Class C200 Coupe AMG Line,76800.0,25440.0,98000.0,mercedes-benz,9.0,35,0.046130952380952384,0.23076923076923078,1.6545166402535658,0.25,0
Honda HR-V 1.5A LX,50800.0,15540.0,100000.0,honda,8.0,21,-0.34077380952380953,0.2564102564102564,0.08557844690966719,0.0,3
Hyundai Accent 1.4A (New 5-yr COE),53800.0,10750.0,0.0,hyundai,11.0,23,-0.2961309523809524,-1.0256410256410255,-0.6735340729001584,0.75,3
BMW 7 Series 740Li Luxury Sunroof,118588.0,28890.0,51659.0,bmw,9.0,7,0.6679761904761905,-0.3633461538461538,2.2012678288431062,0.25,1
Honda Odyssey Hybrid 2.0A Absolute,82200.0,20760.0,122500.0,honda,8.0,21,0.12648809523809523,0.5448717948717948,0.9128367670364501,0.0,3
Citroen C4 Picasso Diesel 1.6A BlueHDi,19888.0,9270.0,105000.0,citroen,9.0,12,-0.8007738095238095,0.32051282051282054,-0.9080824088748018,0.25,1
Subaru XV 2.0i-S EyeSight,97500.0,14000.0,58000.0,subaru,4.0,55,0.3541666666666667,-0.28205128205128205,-0.15847860538827258,-1.0,2
Mazda 3 1.5A,37500.0,10510.0,74000.0,mazda,8.0,34,-0.5386904761904762,-0.07692307692307693,-0.7115689381933439,0.0,0
Audi A4 1.4A TFSI S-tronic,50800.0,15450.0,89000.0,audi,8.0,4,-0.34077380952380953,0.11538461538461539,0.07131537242472266,0.0,1
Hyundai Tucson 1.6A GLS T-GDi DCT Turbo,53000.0,14290.0,129000.0,hyundai,8.0,23,-0.3080357142857143,0.6282051282051282,-0.11251980982567353,0.0,3
Hyundai Avante 1.6A GLS S,59800.0,11960.0,86217.0,hyundai,6.0,23,-0.20684523809523808,0.0797051282051282,-0.48177496038034867,-0.5,3
BMW 3 Series 318i Sport,43000.0,14240.0,113000.0,bmw,9.0,7,-0.4568452380952381,0.4230769230769231,-0.12044374009508717,0.25,1
Honda Vezel Hybrid 1.5A X,61888.0,12980.0,80000.0,honda,7.0,21,-0.17577380952380953,0.0,-0.3201267828843106,-0.25,3
BMW M3 Coupe Competition Package (COE till 06/2030),120888.0,21620.0,104000.0,bmw,15.0,7,0.702202380952381,0.3076923076923077,1.0491283676703644,1.75,1
Mercedes-Benz CLA-Class CLA180 AMG Line,71888.0,16790.0,101000.0,mercedes-benz,7.0,35,-0.026964285714285715,0.2692307692307692,0.2836767036450079,-0.25,0
Honda Vezel 1.5A G,111800.0,15110.0,36000.0,honda,4.0,21,0.5669642857142857,-0.5641025641025641,0.017432646592709985,-1.0,3
Honda Fit 1.3A G F-Package,56800.0,12280.0,0.0,honda,6.0,21,-0.25148809523809523,-1.0256410256410255,-0.43106180665610144,-0.5,3
MG HS 1.5A Turbo,92000.0,14150.0,82000.0,mg,5.0,36,0.27232142857142855,0.02564102564102564,-0.1347068145800317,-0.75,0
Mercedes-Benz CLA-Class CLA45 AMG 4MATIC (New 10-yr COE),175888.0,17580.0,115661.0,mercedes-benz,11.0,35,1.520654761904762,0.4571923076923077,0.40887480190174325,0.75,0
Honda Vezel Hybrid 1.5A X,43800.0,13400.0,120889.0,honda,8.0,21,-0.44494047619047616,0.5242179487179487,-0.25356576862123614,0.0,3
Nissan X-Trail 2.0A Premium 7-Seater Sunroof,102800.0,16050.0,107555.0,nissan,5.0,40,0.4330357142857143,0.3532692307692308,0.1664025356576862,-0.75,0
Hyundai Elantra 1.6A (COE till 11/2026),20988.0,10450.0,148000.0,hyundai,14.0,23,-0.7844047619047619,0.8717948717948718,-0.7210776545166403,1.5,3
Mercedes-Benz E-Class E250 Sunroof (COE till 09/2033),137000.0,15480.0,135000.0,mercedes-benz,12.0,35,0.9419642857142857,0.7051282051282052,0.07606973058637084,1.0,0
Honda Vezel 1.5A X,26500.0,11960.0,82000.0,honda,9.0,21,-0.7023809523809523,0.02564102564102564,-0.48177496038034867,0.25,3
Toyota Harrier 2.0A Elegance Panoramic Roof,28800.0,21070.0,0.0,toyota,10.0,58,-0.6681547619047619,-1.0256410256410255,0.9619651347068146,0.5,2
Lexus GS Turbo GS200t F Sport,68888.0,19680.0,0.0,lexus,9.0,30,-0.07160714285714286,-1.0256410256410255,0.7416798732171157,0.25,0
BMW 5 Series 523i (COE till 04/2031),88800.0,13820.0,167889.0,bmw,14.0,7,0.22470238095238096,1.1267820512820512,-0.18700475435816163,1.5,1
Honda Shuttle Hybrid 1.5A,38000.0,12890.0,145000.0,honda,8.0,21,-0.53125,0.8333333333333334,-0.33438985736925514,0.0,3
Honda Stream 1.8A RSZ Sunroof (COE till 10/2027),25500.0,8930.0,132800.0,honda,18.0,21,-0.7172619047619048,0.676923076923077,-0.9619651347068146,2.5,3
Volkswagen Touran 1.4A TSI,34000.0,12450.0,73000.0,volkswagen,9.0,61,-0.5907738095238095,-0.08974358974358974,-0.4041204437400951,0.25,2
Kia Cerato K3 1.6A (COE till 05/2029),47800.0,10590.0,109000.0,kia,11.0,28,-0.3854166666666667,0.3717948717948718,-0.6988906497622821,0.75,3
Audi A3 Sedan 1.4A TFSI Ambiente (New 5-yr COE),63800.0,12750.0,126000.0,audi,11.0,4,-0.14732142857142858,0.5897435897435898,-0.35657686212361334,0.75,1
Nissan X-Trail 2.0A Premium 7-Seater Sunroof,34800.0,12960.0,0.0,nissan,9.0,40,-0.5788690476190477,-1.0256410256410255,-0.3232963549920761,0.25,0
BMW 7 Series 740Li Sunroof,132800.0,28760.0,39000.0,bmw,8.0,7,0.8794642857142857,-0.5256410256410257,2.180665610142631,0.0,1
Toyota Alphard 2.5A S C-Package Moonroof,223800.0,24520.0,67610.0,toyota,3.0,58,2.2336309523809526,-0.15884615384615386,1.508716323296355,-1.25,2
Honda Fit 1.3A G (COE till 12/2029),47600.0,9420.0,71000.0,honda,16.0,21,-0.38839285714285715,-0.11538461538461539,-0.884310618066561,2.0,3
Toyota Estima 2.4A Aeras G-Edition Moonroof (COE till 04/2031),68800.0,10700.0,148000.0,toyota,14.0,58,-0.07291666666666667,0.8717948717948718,-0.6814580031695721,1.5,2
Toyota Corolla Altis 1.6A Standard,51800.0,11680.0,0.0,toyota,7.0,58,-0.32589285714285715,-1.0256410256410255,-0.526148969889065,-0.25,2
Honda Shuttle 1.5A G Honda Sensing,119810.0,14440.0,17400.0,honda,2.0,21,0.6861607142857142,-0.8025641025641026,-0.08874801901743265,-1.5,3
BMW 5 Series 528i Sunroof (COE till 08/2031),91800.0,13620.0,0.0,bmw,14.0,7,0.2693452380952381,-1.0256410256410255,-0.21870047543581617,1.5,1
BMW 2 Series 218i Gran Tourer Sport,145800.0,16220.0,38000.0,bmw,3.0,7,1.0729166666666667,-0.5384615384615384,0.19334389857369255,-1.25,1
Mercedes-Benz GLA-Class GLA200 Sport Executive,148800.0,17940.0,0.0,mercedes-benz,3.0,35,1.1175595238095237,-1.0256410256410255,0.4659270998415214,-1.25,0
Honda Grace Hybrid 1.5A DX,24800.0,12040.0,0.0,honda,9.0,21,-0.7276785714285714,-1.0256410256410255,-0.46909667194928684,0.25,3
Audi R8 Spyder 5.2A FSI Quattro R-tronic (COE till 03/2030),149800.0,28030.0,101000.0,audi,14.0,4,1.1324404761904763,0.2692307692307692,2.0649762282091917,1.5,1
BMW 5 Series 535i Sunroof (COE till 10/2030),77800.0,13120.0,0.0,bmw,14.0,7,0.06101190476190476,-1.0256410256410255,-0.2979397781299525,1.5,1
Audi Q5 2.0A TFSI Quattro S-tronic Sport Panoramic Roof,80800.0,19640.0,0.0,audi,8.0,4,0.1056547619047619,-1.0256410256410255,0.7353407290015848,0.0,1
Toyota Vios 1.5A E,38800.0,13240.0,0.0,toyota,8.0,58,-0.5193452380952381,-1.0256410256410255,-0.27892234548335976,0.0,2
Volkswagen Golf 1.2A TSI,19800.0,10140.0,0.0,volkswagen,9.0,61,-0.8020833333333334,-1.0256410256410255,-0.7702060221870047,0.25,2
Toyota Voxy Hybrid 1.8A V,110800.0,19140.0,0.0,toyota,6.0,58,0.5520833333333334,-1.0256410256410255,0.6561014263074485,-0.5,2
Hyundai Accent 1.4A,39822.0,9310.0,0.0,hyundai,7.0,23,-0.5041369047619048,-1.0256410256410255,-0.901743264659271,-0.25,3
Infiniti Q30 Diesel 1.5A T,46822.0,11320.0,0.0,infiniti,7.0,24,-0.3999702380952381,-1.0256410256410255,-0.5832012678288431,-0.25,3
Honda Jade 1.5A RS,29800.0,13050.0,0.0,honda,9.0,21,-0.6532738095238095,-1.0256410256410255,-0.3090332805071315,0.25,3
Renault Fluence Diesel 1.5A dCi,23800.0,9320.0,0.0,renault,8.0,48,-0.7425595238095238,-1.0256410256410255,-0.9001584786053882,0.0,2
Lexus IS250C Convertible (COE till 04/2029),57800.0,13060.0,0.0,lexus,16.0,30,-0.23660714285714285,-1.0256410256410255,-0.3074484944532488,2.0,0
Toyota Noah 2.0A X,169800.0,18040.0,0.0,toyota,2.0,58,1.4300595238095237,-1.0256410256410255,0.48177496038034867,-1.5,2
Toyota Vios 1.5A E,38800.0,12710.0,0.0,toyota,8.0,58,-0.5193452380952381,-1.0256410256410255,-0.3629160063391442,0.0,2
Renault Captur 1.3A,89588.0,12160.0,28000.0,renault,4.0,48,0.23642857142857143,-0.6666666666666666,-0.4500792393026941,-1.0,2
Toyota Vellfire 2.5A X Moonroof,79800.0,23580.0,93000.0,toyota,8.0,58,0.09077380952380952,0.16666666666666666,1.3597464342313788,0.0,2
Toyota Harrier Hybrid 2.5A S,163800.0,20460.0,20792.0,toyota,3.0,58,1.3407738095238095,-0.7590769230769231,0.8652931854199684,-1.25,2
Nissan X-Trail 2.0A,58800.0,13140.0,76000.0,nissan,7.0,40,-0.22172619047619047,-0.05128205128205128,-0.294770206022187,-0.25,0
Nissan Qashqai 2.0A Moonroof,36500.0,13950.0,66000.0,nissan,9.0,40,-0.5535714285714286,-0.1794871794871795,-0.1664025356576862,0.25,0
Lexus NX Turbo NX300 Luxury Moonroof,150800.0,21490.0,96000.0,lexus,5.0,30,1.1473214285714286,0.20512820512820512,1.0285261489698891,-0.75,0
Hyundai Getz 1.1M 5DR (COE till 10/2029),33800.0,6870.0,0.0,hyundai,16.0,23,-0.59375,-1.0256410256410255,-1.2884310618066561,2.0,3
Toyota Vios 1.5A E,37800.0,12370.0,0.0,toyota,8.0,58,-0.5342261904761905,-1.0256410256410255,-0.41679873217115687,0.0,2
Mitsubishi Attrage 1.2A,77800.0,11770.0,32371.0,mitsubishi,4.0,38,0.06101190476190476,-0.6106282051282051,-0.5118858954041204,-1.0,0
Mercedes-Benz CLA-Class CLA180 AMG Line Premium Plus,139800.0,18240.0,0.0,mercedes-benz,4.0,35,0.9836309523809523,-1.0256410256410255,0.5134706814580031,-1.0,0
Volkswagen Golf GTI 5DR Sunroof,37800.0,16220.0,0.0,volkswagen,9.0,61,-0.5342261904761905,-1.0256410256410255,0.19334389857369255,0.25,2
Honda Vezel Hybrid 1.5A Z,29800.0,13140.0,0.0,honda,9.0,21,-0.6532738095238095,-1.0256410256410255,-0.294770206022187,0.25,3
Volkswagen Polo GP 1.2A TSI Sunroof,23800.0,12090.0,0.0,volkswagen,9.0,61,-0.7425595238095238,-1.0256410256410255,-0.4611727416798732,0.25,2
MG HS 1.5A Turbo Panoramic Roof,109800.0,16710.0,70000.0,mg,5.0,36,0.5372023809523809,-0.1282051282051282,0.27099841521394613,-0.75,0
BMW 2 Series 216d Gran Tourer,38805.0,11920.0,0.0,bmw,8.0,7,-0.5192708333333333,-1.0256410256410255,-0.48811410459587956,0.0,1
Hyundai i30 1.6A Sunroof (COE till 01/2030),46800.0,9050.0,150000.0,hyundai,15.0,23,-0.40029761904761907,0.8974358974358975,-0.9429477020602218,1.75,3
Suzuki Swift Sport 1.6A (COE till 10/2031),82800.0,11950.0,149000.0,suzuki,13.0,56,0.13541666666666666,0.8846153846153846,-0.48335974643423135,1.25,2
Mercedes-Benz C-Class C180 Avantgarde,129988.0,22120.0,47850.0,mercedes-benz,6.0,35,0.8376190476190476,-0.41217948717948716,1.1283676703645007,-0.5,0
Honda Grace Hybrid 1.5A DX,24800.0,11920.0,0.0,honda,9.0,21,-0.7276785714285714,-1.0256410256410255,-0.48811410459587956,0.25,3
BMW 2 Series 218i Active Tourer,16800.0,12540.0,0.0,bmw,10.0,7,-0.8467261904761905,-1.0256410256410255,-0.3898573692551506,0.5,1
Toyota Corolla Axio 1.5A X (COE till 12/2028),34800.0,8560.0,0.0,toyota,17.0,58,-0.5788690476190477,-1.0256410256410255,-1.0206022187004755,2.25,2
Chevrolet Cruze 1.6A,16822.0,7200.0,0.0,chevrolet,9.0,10,-0.8463988095238095,-1.0256410256410255,-1.236133122028526,0.25,1
Honda Civic 2.0A Si (COE till 11/2027),28800.0,9570.0,0.0,honda,17.0,21,-0.6681547619047619,-1.0256410256410255,-0.8605388272583201,2.25,3
Honda Shuttle 1.5A G Honda Sensing,106900.0,13430.0,31000.0,honda,3.0,21,0.49404761904761907,-0.6282051282051282,-0.24881141045958796,-1.25,3
Audi A4 2.0A TFSI S-tronic,76800.0,17990.0,77946.0,audi,7.0,4,0.046130952380952384,-0.026333333333333334,0.47385103011093505,-0.25,1
Mercedes-Benz E-Class E200 CGI (COE till 04/2031),70000.0,10900.0,181884.0,mercedes-benz,14.0,35,-0.05505952380952381,1.3062051282051281,-0.6497622820919176,1.5,0
Renault Scenic Diesel 1.5A dCi Sunroof,47800.0,10330.0,116000.0,renault,7.0,48,-0.3854166666666667,0.46153846153846156,-0.7400950871632329,-0.25,2
Peugeot 5008 1.2A PureTech EAT8 Allure Premium,166777.0,16360.0,7000.0,peugeot,2.0,44,1.3850744047619048,-0.9358974358974359,0.21553090332805072,-1.5,0
BMW 5 Series 535i Sunroof (COE till 03/2031),91800.0,14540.0,179500.0,bmw,14.0,7,0.2693452380952381,1.2756410256410255,-0.07290015847860538,1.5,1
Mercedes-Benz GLC-Class GLC250 Coupe 4MATIC,95000.0,23630.0,117756.0,mercedes-benz,8.0,35,0.3169642857142857,0.48405128205128206,1.3676703645007924,0.0,0
Mercedes-Benz GLA-Class GLA200 Urban Edition,68800.0,17890.0,44000.0,mercedes-benz,8.0,35,-0.07291666666666667,-0.46153846153846156,0.45800316957210774,0.0,0
Mercedes-Benz E-Class E200 Exclusive,170300.0,23170.0,69800.0,mercedes-benz,5.0,35,1.4375,-0.13076923076923078,1.294770206022187,-0.75,0
Mazda 3 1.5A Deluxe Sunroof,20800.0,14810.0,150000.0,mazda,10.0,34,-0.7872023809523809,0.8974358974358975,-0.030110935023771792,0.5,0
Toyota Noah Hybrid 1.8A X,116800.0,20950.0,0.0,toyota,6.0,58,0.6413690476190477,-1.0256410256410255,0.9429477020602218,-0.5,2
Mercedes-Benz C-Class C180 Mild Hybrid Avantgarde,198000.0,23060.0,37000.0,mercedes-benz,3.0,35,1.849702380952381,-0.5512820512820513,1.277337559429477,-1.25,0
Volkswagen Golf GTI 5DR Sunroof,88800.0,20670.0,115000.0,volkswagen,7.0,61,0.22470238095238096,0.44871794871794873,0.8985736925515055,-0.25,2
Honda Vezel 1.5A X Honda Sensing,24800.0,13410.0,127000.0,honda,9.0,21,-0.7276785714285714,0.6025641025641025,-0.2519809825673534,0.25,3
Mercedes-Benz CLA-Class CLA200 Shooting Brake Urban,58800.0,18370.0,90000.0,mercedes-benz,8.0,35,-0.22172619047619047,0.1282051282051282,0.5340729001584786,0.0,0
BMW Z4 sDrive23i (COE till 04/2031),79800.0,12420.0,150000.0,bmw,14.0,7,0.09077380952380952,0.8974358974358975,-0.40887480190174325,1.5,1
BMW 3 Series 325i Convertible (COE till 02/2029),51777.0,12150.0,180000.0,bmw,16.0,7,-0.32623511904761904,1.2820512820512822,-0.45166402535657685,2.0,1
Jeep Renegade Limited 1.4A,50500.0,11990.0,72000.0,jeep,8.0,27,-0.34523809523809523,-0.10256410256410256,-0.47702060221870046,0.0,3
Mercedes-Benz GLA-Class GLA200 Sport,163800.0,22350.0,58000.0,mercedes-benz,4.0,35,1.3407738095238095,-0.28205128205128205,1.1648177496038035,-1.0,0
Opel Astra Sports Tourer 1.0A Turbo,34800.0,10460.0,91000.0,opel,8.0,41,-0.5788690476190477,0.14102564102564102,-0.7194928684627575,0.0,0
MINI Cooper S Clubman 2.0A,85800.0,19380.0,0.0,mini,7.0,37,0.1800595238095238,-1.0256410256410255,0.694136291600634,-0.25,0
Hyundai Elantra 1.6A,22888.0,13050.0,0.0,hyundai,9.0,23,-0.7561309523809524,-1.0256410256410255,-0.3090332805071315,0.25,3
Subaru Forester 2.0i-L Sport Sunroof,40800.0,11480.0,0.0,subaru,8.0,55,-0.4895833333333333,-1.0256410256410255,-0.5578446909667195,0.0,2
Opel Insignia Grandsport Diesel 1.6A Turbo,48800.0,9460.0,0.0,opel,7.0,41,-0.3705357142857143,-1.0256410256410255,-0.8779714738510301,-0.25,0
Volkswagen Scirocco R 2.0A Sunroof (COE till 06/2031),75800.0,11490.0,148000.0,volkswagen,14.0,61,0.03125,0.8717948717948718,-0.5562599049128367,1.5,2
Porsche Panamera S Hybrid 3.0A (COE till 10/2031),111800.0,16220.0,153000.0,porsche,14.0,46,0.5669642857142857,0.9358974358974359,0.19334389857369255,1.5,0
Mazda 6 2.0A V (COE till 11/2028),36800.0,9280.0,0.0,mazda,17.0,34,-0.5491071428571429,-1.0256410256410255,-0.9064976228209192,2.25,0
Mercedes-Benz M-Class ML350 (COE till 02/2029),51800.0,12190.0,160000.0,mercedes-benz,16.0,35,-0.32589285714285715,1.0256410256410255,-0.44532488114104596,2.0,0
Opel Zafira Grand Tourer 1.4A Turbo,60800.0,11240.0,98000.0,opel,6.0,41,-0.19196428571428573,0.23076923076923078,-0.595879556259905,-0.5,0
Lexus GS300 (COE till 07/2030),52800.0,9310.0,0.0,lexus,15.0,30,-0.31101190476190477,-1.0256410256410255,-0.901743264659271,1.75,0
Kia Carens Diesel 1.7A,53800.0,12010.0,0.0,kia,7.0,28,-0.2961309523809524,-1.0256410256410255,-0.47385103011093505,-0.25,3
Mercedes-Benz S-Class S300L (COE till 12/2030),61800.0,10130.0,0.0,mercedes-benz,14.0,35,-0.17708333333333334,-1.0256410256410255,-0.7717908082408875,1.5,0
Mercedes-Benz GLB-Class GLB200 AMG Line 7-Seater,158800.0,21290.0,78000.0,mercedes-benz,4.0,35,1.2663690476190477,-0.02564102564102564,0.9968304278922345,-1.0,0
Toyota Prius Hybrid 1.8A S,64800.0,13340.0,0.0,toyota,6.0,58,-0.1324404761904762,-1.0256410256410255,-0.2630744849445325,-0.5,2
Honda Vezel 1.5A X,18800.0,11690.0,0.0,honda,9.0,21,-0.8169642857142857,-1.0256410256410255,-0.5245641838351822,0.25,3
Mercedes-Benz CLA-Class CLA180 AMG Line,73777.0,17740.0,0.0,mercedes-benz,7.0,35,0.0011458333333333333,-1.0256410256410255,0.43423137876386686,-0.25,0
Honda Fit Hybrid 1.5A,56800.0,12380.0,0.0,honda,6.0,21,-0.25148809523809523,-1.0256410256410255,-0.4152139461172742,-0.5,3
Mitsubishi Lancer EX 1.5A Sports (COE till 03/2031),72800.0,11470.0,93000.0,mitsubishi,14.0,38,-0.013392857142857142,0.16666666666666666,-0.5594294770206022,1.5,0
Toyota Corolla Altis 1.6A Elegance,63000.0,14440.0,33000.0,toyota,7.0,58,-0.15922619047619047,-0.6025641025641025,-0.08874801901743265,-0.25,2
Mazda 3 1.5A Sunroof,27810.0,16740.0,0.0,mazda,9.0,34,-0.6828869047619047,-1.0256410256410255,0.2757527733755943,0.25,0
Toyota Voxy Hybrid 1.8A V,77800.0,18000.0,0.0,toyota,7.0,58,0.06101190476190476,-1.0256410256410255,0.4754358161648177,-0.25,2
BMW 2 Series 218i Gran Tourer Sport,139900.0,16660.0,56000.0,bmw,4.0,7,0.9851190476190477,-0.3076923076923077,0.2630744849445325,-1.0,1
Mercedes-Benz E-Class E250 CGI (COE till 09/2029),46800.0,9660.0,0.0,mercedes-benz,15.0,35,-0.40029761904761907,-1.0256410256410255,-0.8462757527733756,1.75,0
Mercedes-Benz GLA-Class GLA200 Urban Edition,82800.0,16250.0,101000.0,mercedes-benz,7.0,35,0.13541666666666666,0.2692307692307692,0.19809825673534073,-0.25,0
Opel Crossland 1.2A X Turbo,46800.0,9540.0,74300.0,opel,7.0,41,-0.40029761904761907,-0.07307692307692308,-0.8652931854199684,-0.25,0
Volkswagen Touran Diesel 1.6A TDI Sunroof (COE till 12/2029),55800.0,12200.0,0.0,volkswagen,11.0,61,-0.2663690476190476,-1.0256410256410255,-0.4437400950871632,0.75,2
Toyota Vios 1.5A E,38800.0,12710.0,80000.0,toyota,8.0,58,-0.5193452380952381,0.0,-0.3629160063391442,0.0,2
Volkswagen Golf 1.0A TSI Trendline,56807.0,13080.0,0.0,volkswagen,7.0,61,-0.25138392857142855,-1.0256410256410255,-0.30427892234548337,-0.25,2
Kia Carens Diesel 1.7A,50801.0,11190.0,0.0,kia,7.0,28,-0.3407589285714286,-1.0256410256410255,-0.6038034865293186,-0.25,3
Toyota Yaris Cross Hybrid 1.5A X,130000.0,14250.0,27536.0,toyota,2.0,58,0.8377976190476191,-0.6726153846153846,-0.11885895404120443,-1.5,2
Peugeot 3008 Diesel 1.6A BlueHDi Sunroof,23800.0,10750.0,0.0,peugeot,9.0,44,-0.7425595238095238,-1.0256410256410255,-0.6735340729001584,0.25,0
Mercedes-Benz E-Class E220d AMG Line Premium Panoramic Roof,109800.0,18110.0,0.0,mercedes-benz,6.0,35,0.5372023809523809,-1.0256410256410255,0.4928684627575277,-0.5,0
Toyota Prius Hybrid 1.8A S,63800.0,13410.0,0.0,toyota,7.0,58,-0.14732142857142858,-1.0256410256410255,-0.2519809825673534,-0.25,2
Honda Odyssey 2.4A EXV-S Sunroof,124900.0,19970.0,110000.0,honda,5.0,21,0.7619047619047619,0.38461538461538464,0.7876386687797148,-0.75,3
Toyota Alphard 2.5A X Moonroof,210000.0,23640.0,40000.0,toyota,3.0,58,2.0282738095238093,-0.5128205128205128,1.369255150554675,-1.25,2
Volkswagen Sportsvan 1.4A TSI Comfortline,23800.0,12640.0,77000.0,volkswagen,9.0,61,-0.7425595238095238,-0.038461538461538464,-0.37400950871632327,0.25,2
Kia Cerato K3 1.6A EX (OPC),20800.0,9350.0,65168.0,kia,9.0,28,-0.7872023809523809,-0.19015384615384615,-0.8954041204437401,0.25,3
Toyota Yaris Cross Hybrid 1.5A Active,98000.0,14870.0,42600.0,toyota,4.0,58,0.36160714285714285,-0.4794871794871795,-0.020602218700475437,-1.0,2
Mazda CX-5 2.0A Premium,56800.0,14850.0,130000.0,mazda,8.0,34,-0.25148809523809523,0.6410256410256411,-0.02377179080824089,0.0,0
Suzuki Swift 1.5A (COE till 04/2029),47800.0,10800.0,184000.0,suzuki,16.0,56,-0.3854166666666667,1.3333333333333333,-0.6656101426307448,2.0,2
Toyota Wish 1.8A,46800.0,13960.0,86673.0,toyota,8.0,58,-0.40029761904761907,0.08555128205128205,-0.1648177496038035,0.0,2
