name,price,depreciation,registration_date,mileage,owners,listing_url,brand
Volkswagen Golf 1.4A TSI (COE till 08/2030),75800,13340.0,02-Aug-2010,0,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1338110&DL=4693&utm_content=SLeligible,volkswagen
Honda Shuttle 1.5A G,72800,15150.0,17-May-2019,75000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1338088&DL=1024&utm_content=SLeligible,honda
Toyota Sienta 1.5A Standard,93800,14180.0,27-Nov-2020,19000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1338086&DL=1172&utm_content=SLeligible,toyota
Toyota Raize 1.0A XS,108800,13720.0,24-Aug-2022,25000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1338078&DL=1024&utm_content=SLeligible,toyota
Honda HR-V 1.5A LX,75800,14860.0,29-Mar-2019,128000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1338071&DL=2642&utm_content=SLeligible,honda
MINI Cooper S Clubman 2.0A,44800,23130.0,27-Jan-2016,148000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1337964&DL=1172,mini
Mitsubishi Lancer EX 1.6A,23800,9190.0,22-Sep-2016,0,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1337896&DL=3525&utm_content=SLeligible,mitsubishi
Honda WR-V 1.5A Z,148988,,0,0,,https://www.sgcarmart.com/used_cars/info.php?ID=1337854&DL=2010&utm_content=SLeligible,honda
MINI Cooper S 1.6A Bayswater Sunroof (COE till 10/2031),75400,10880.0,23-Jul-2012,120500,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1337809&DL=4543&utm_content=SLeligible,mini
BMW Z4 sDrive23i (COE till 03/2029),57800,13300.0,30-Aug-2010,0,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1337807&DL=3769&utm_content=SLeligible,bmw
BMW M240i Coupe,81000,26280.0,03-Feb-2017,81000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1331522&DL=1000&utm_content=SLeligible,bmw
MINI Cooper Clubman 1.5A,138000,19360.0,08-Jan-2021,49000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1331498&DL=1000&utm_content=SLeligible,mini
BMW 2 Series 216i Gran Tourer,68000,16770.0,29-Nov-2017,155000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1331462&DL=1000&utm_content=SLeligible,bmw
Toyota Alphard 2.5A S Moonroof,118444,37250.0,29-Jun-2017,130000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1331378&DL=1000&utm_content=SLeligible,toyota
Mitsubishi Lancer 1.6M GLX (COE till 09/2027),38800,13870.0,14-Sep-2007,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1322841&DL=2023&utm_content=SLeligible,mitsubishi
Nissan Lafesta 2.0A Sunroof (COE till 09/2028),40000,10540.0,12-Sep-2008,180000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1321035&DL=4114&utm_content=SLeligible,nissan
Honda Stepwagon Hybrid Spada 2.0A e-HEV,190988,18450.0,11-Jul-2024,59,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1318236&DL=2010&utm_content=SLeligible,honda
Lamborghini Aventador LP700-4 (COE till 02/2031),468000,74760.0,31-Oct-2012,39000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1318183&DL=3321&utm_content=SLeligible,lamborghini
Hyundai i30 1.4A T-GDi DCT Turbo,68888,19750.0,14-Mar-2018,75800,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1318132&DL=4120&utm_content=SLeligible,hyundai
BMW 3 Series 318i,37800,19950.0,26-Feb-2016,0,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1318125&DL=3627,bmw
Mercedes-Benz AMG GT 63 S 4MATIC Premium Plus,565000,77900.0,28-Jul-2020,31000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1318121&DL=3003&utm_content=SLeligible,mercedes-benz
Mercedes-Benz C-Class C43 AMG 4MATIC,156800,30520.0,28-Mar-2018,89000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1318116&DL=3749&utm_content=SLeligible,mercedes-benz
Kia Cerato K3 1.6A SX Sunroof,22800,14470.0,13-Nov-2015,168000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1318107&DL=1399,kia
Volkswagen Golf SV 1.4A TSI Highline Sunroof,82800,15240.0,23-Apr-2019,71000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1318081&DL=3769&utm_content=SLeligible,volkswagen
Suzuki Swift Sport 1.6M (COE till 09/2028),44000,11560.0,16-Sep-2008,187600,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1318056&DL=3839&utm_content=SLeligible,suzuki
Porsche 911 Turbo S Coupe 3.8A PDK,1100000,113640.0,10-May-2023,2600,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1318023&DL=3003&utm_content=SLeligible,porsche
Toyota Raize 1.0A X,81588,12970.0,13-Nov-2020,37000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1316887&DL=4108&utm_content=SLeligible,toyota
Honda Odyssey Hybrid 2.0A e-HEV Absolute,219988,20840.0,28-Jun-2024,45,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1316282&DL=2010&utm_content=SLeligible,honda
Toyota Rush 1.5A X (COE till 09/2028),37800,9930.0,17-Sep-2008,0,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1315460&DL=2725&utm_content=SLeligible,toyota
BMW M3 Sedan Competition Package,475000,49290.0,31-Oct-2022,6100,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1311276&DL=1000&utm_content=SLeligible,bmw
Audi Q5 2.0A TFSI Quattro,51555,18700.0,30-Jun-2016,84555,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1311167&DL=1000&utm_content=SLeligible,audi
Honda Accord 2.0A (COE till 11/2027),54800,18200.0,28-Dec-2007,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1309893&DL=4478&utm_content=SLeligible,honda
BMW X1 sDrive20i,45800,19100.0,09-May-2016,80000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1303631&DL=1089&utm_content=SLeligible,bmw
Honda Civic Type-R 2.0M (COE till 04/2030),125588,23140.0,29-Jul-2010,155000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1297066&DL=4108&utm_content=SLeligible,honda
Honda Shuttle Hybrid 1.5A,90888,13890.0,29-Jan-2021,42000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1296921&DL=4721&utm_content=SLeligible,honda
Rolls-Royce Ghost (COE till 07/2030),458000,81550.0,09-Jul-2010,38900,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1295774&DL=3973&utm_content=SLeligible,rolls-royce
Citroen C4 Picasso Diesel 1.6A BlueHDi,48000,28130.0,07-Jun-2016,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290260&DL=1000&utm_content=SLeligible,citroen
Subaru Vivio Rx-R (COE till 04/2029),69000,15580.0,07-Jun-1993,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290247&DL=1000,subaru
Volkswagen Jetta 1.4A TSI (New 5-yr COE),79800,15950.0,30-Apr-2014,93800,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283135&DL=3162&utm_content=SLeligible,volkswagen
Renault Scenic Diesel 1.5A dCi,75800,14990.0,21-Jun-2019,92451,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276931&DL=1061&utm_content=SLeligible,renault
Citroen Grand C4 Picasso 1.6A THP Sunroof,20800,12810.0,06-Aug-2015,144000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276508&DL=4414,citroen
Mercedes-Benz C-Class C180 Avantgarde,63800,22820.0,22-Nov-2016,103000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276394&DL=3749&utm_content=SLeligible,mercedes-benz
Renault Clio 1.2A TCe,30800,11490.0,15-May-2017,74188,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1269727&DL=2199&utm_content=SLeligible,renault
Subaru Forester 2.0i-L Sport Sunroof,58800,13910.0,24-Aug-2018,105003,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1265687&DL=1054&utm_content=SLeligible,subaru
Mazda 6 2.5A Sunroof,48800,13310.0,30-Jun-2017,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1259782&DL=2591&utm_content=SLeligible,mazda
Ferrari 348 TS (COE till 05/2028),288000,82000.0,18-Oct-1990,47500,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1259703&DL=3973,ferrari
Toyota Raize 1.2A G,117800,13310.0,26-Jul-2023,9800,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1257869&DL=1127&utm_content=SLeligible,toyota
Mercedes-Benz C-Class C200 Sport Premium Sunroof,92800,26610.0,14-Jul-2017,115000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1254685&DL=1000&utm_content=SLeligible,mercedes-benz
MINI Cooper S 1.6A Sunroof (COE till 02/2032),85838,11820.0,29-Mar-2012,105000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1248724&DL=1256&utm_content=SLeligible,mini
Mercedes-Benz B-Class B200 (COE till 08/2027),38500,13940.0,17-Oct-2012,135000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1243003&DL=3906&utm_content=SLeligible,mercedes-benz
Toyota GR Yaris 1.6M Circuit Pack,280888,39140.0,30-Jul-2021,7000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1168463&DL=3003&utm_content=SLeligible,toyota
Lotus Elise (COE till 10/2029),85800,17400.0,11-Dec-1999,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=897378&DL=1034,lotus
Toyota Corolla Altis 1.6A,25000,11010.0,15-Apr-2016,102000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355433&DL=4405,toyota
BMW X3 xDrive20i M-Sport Sunroof (COE till 06/2033),120800,14080.0,25-Jun-2013,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1348651&DL=3989&utm_content=SLeligible,bmw
Tesla Model Y Electric RWD,198500,20370.0,15-Aug-2023,11200,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355432&DL=1000&utm_content=SLeligible,tesla
Audi A3 Sportback 1.0A TFSI S-tronic,75800,14490.0,23-Apr-2019,57000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355413&DL=3271,audi
MINI Cooper S Clubman 1.6A (COE till 03/2029),53800,12380.0,09-Apr-2009,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355431&DL=4405&utm_content=SLeligible,mini
Mercedes-Benz GLB-Class GLB180 Progressive,167500,20760.0,20-Dec-2021,68000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355430&DL=4458,mercedes-benz
Mercedes-Benz C-Class C180 Avantgarde,108500,19790.0,26-Apr-2019,82000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355429&DL=4458,mercedes-benz
Porsche 718 Cayman 2.0A PDK,180000,38270.0,06-Apr-2018,56000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1348656&DL=3175,porsche
Toyota Vios 1.5A E (COE till 05/2026),19000,12590.0,06-Jul-2006,324000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355426&DL=1000,toyota
Mercedes-Benz E-Class E250 Avantgarde,133588,23800.0,22-Nov-2018,62000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1328279&DL=4337&utm_content=SLeligible,mercedes-benz
Honda Shuttle 1.5A G Honda Sensing,92000,13780.0,25-May-2021,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355427&DL=3137,honda
Mercedes-Benz E-Class E200 CGI (COE till 05/2030),78188,14180.0,30-Dec-2010,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355419&DL=4633&utm_content=SLeligible,mercedes-benz
Porsche Cayenne Hybrid S 3.0A (COE till 12/2032),140800,17420.0,26-Dec-2012,152000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355417&DL=3758&utm_content=SLeligible,porsche
Mazda 3 1.5A Sunroof,31800,9900.0,16-Aug-2017,0,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355415&DL=2150,mazda
Kia Carens Diesel 1.7A Sunroof,32800,12540.0,19-Sep-2016,84000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1337760&DL=4721&utm_content=SLeligible,kia
Opel Grandland X 1.2A Turbo Innovation Premium,90588,12730.0,13-Jul-2021,55000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323731&DL=4721&utm_content=SLeligible,opel
Mitsubishi Colt Plus Ralliart 1.5A Turbo (COE till 12/2027),36800,11890.0,27-Feb-2008,157000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1306194&DL=3318&utm_content=SLeligible,mitsubishi
Kia Carens 2.0A GDI,27588,11400.0,03-Jun-2016,95000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1300087&DL=4721&utm_content=SLeligible,kia
BMW X1 sDrive16i M-Sport,179800,19620.0,09-Dec-2022,21888,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355422&DL=4221,bmw
Lexus IS Hybrid IS300h Executive,133588,21830.0,18-Dec-2019,57000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1320747&DL=4721&utm_content=SLeligible,lexus
Tesla Model 3 Electric Standard Range,142800,17890.0,28-Dec-2021,57000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355340&DL=2757,tesla
BMW 3 Series 335i Sunroof (COE till 11/2031),121800,17370.0,10-Sep-2012,193000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1349923&DL=3318&utm_content=SLeligible,bmw
BMW X3 xDrive30i M-Sport,133888,22620.0,28-Mar-2019,88500,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353913&DL=4612,bmw
Subaru Forester 2.0A XT Sunroof,28800,13110.0,19-May-2016,117000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1350389&DL=3318,subaru
Ford Mustang 2.3A Ecoboost,142888,32560.0,29-Jun-2018,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1348437&DL=1127,ford
BMW 4 Series 420i Coupe M-Sport,210900,25200.0,25-Jan-2022,10000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1333767&DL=3486&utm_content=SLeligible,bmw
Mercedes-Benz E-Class E200 CGI Coupe Panoramic Roof (COE till 06/2030),69888,12570.0,18-Jun-2010,88800,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1327270&DL=4612&utm_content=SLeligible,mercedes-benz
Mercedes-Benz 250 (COE till 04/2030),99800,18390.0,07-Nov-1981,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1271640&DL=4612,mercedes-benz
Toyota Alphard 2.5A Elegance Moonroof,186500,26470.0,29-Oct-2020,56828,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1350681&DL=4228,toyota
Mercedes-Benz CLA-Class CLA180 Panoramic Roof (New 5-yr COE),72800,14550.0,21-Oct-2014,103000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342108&DL=4612&utm_content=SLeligible,mercedes-benz
MINI Cooper Countryman 1.6A,22800,,12-May-2015,99000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1336711&DL=4612,mini
BMW 2 Series 216d Active Tourer,24000,9830.0,05-Apr-2016,160000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1334427&DL=4647&utm_content=SLeligible,bmw
Honda Odyssey 2.4A EXV-S Sunroof,62000,15420.0,12-Oct-2017,63463,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355126&DL=1000&utm_content=SLeligible,honda
Honda Vezel 1.5A G,118500,14920.0,26-Jul-2022,42000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353927&DL=4184,honda
BMW 2 Series 218i Active Tourer,23800,12820.0,30-Oct-2015,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1344986&DL=2150,bmw
BMW X3 M40i,149900,27720.0,26-Jul-2018,139000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1326468&DL=3486&utm_content=SLeligible,bmw
BMW M3 Sedan (New 10-yr COE),236000,23590.0,26-May-2015,110000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1319309&DL=4494&utm_content=SLeligible,bmw
Toyota Corolla Altis 1.6A (New 5-yr COE),68800,13750.0,24-Apr-2015,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355428&DL=3452&utm_content=SLeligible,toyota
MINI Cooper S 1.6A Sunroof (COE till 01/2031),65800,10680.0,24-Jan-2011,0,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1352150&DL=4210&utm_content=SLeligible,mini
Mitsubishi Outlander 2.4A Sunroof,28888,11960.0,13-May-2016,157085,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355424&DL=3811,mitsubishi
Mercedes-Benz CLA-Class CLA200 Urban,54800,17200.0,27-Mar-2017,126000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355421&DL=2430,mercedes-benz
Volkswagen Golf GTI 5DR (New 5-yr COE),72800,14550.0,25-Jun-2015,120839,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355404&DL=4103&utm_content=SLeligible,volkswagen
Honda Mobilio 1.5A RS i-VTEC Luxe,19988,13000.0,18-Sep-2015,104000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355402&DL=4721,honda
Toyota Camry Hybrid 2.5A Standard,122800,16490.0,18-Oct-2021,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1340014&DL=3759&utm_content=SLeligible,toyota
Mazda 6 2.0A,46000,12790.0,20-Jul-2017,86000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355425&DL=4458,mazda
Mercedes-Benz GLA-Class GLA180 Urban Edition,114888,19310.0,21-Jan-2020,65000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355394&DL=4473,mercedes-benz
Honda Civic Type-R 2.0M (COE till 01/2029),103800,25310.0,02-Jan-2009,183000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355423&DL=3452&utm_content=SLeligible,honda
Porsche Macan 2.0A PDK,368800,35700.0,07-Dec-2023,9529,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355397&DL=3902,porsche
BMW 1 Series 118i 3DR (COE till 06/2028),47888,13510.0,13-Jun-2013,128000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355309&DL=3745&utm_content=SLeligible,bmw
Audi RS 3 Sportback 2.5A TFSI Quattro (COE till 07/2026),26800,15980.0,12-Jul-2012,199988,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1336332&DL=3902,audi
Renault Grand Scenic Diesel 1.5A dCi Moonroof,65800,11050.0,20-Jan-2020,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355410&DL=2080,renault
Lexus IS350 F Sport,230000,30960.0,15-Apr-2021,46000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355118&DL=1000&utm_content=SLeligible,lexus
Mercedes-Benz GLC-Class GLC250 4MATIC Sunroof,71800,21330.0,03-Jan-2017,139302,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1349763&DL=4228,mercedes-benz
BMW X3 xDrive30i,141800,23610.0,08-Jul-2019,95000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355414&DL=1024,bmw
BMW 2 Series 218i Gran Coupe,131777,16590.0,29-Jul-2021,62000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355393&DL=3648,bmw
Toyota Alphard 2.5A S C-Package Moonroof,225800,25450.0,27-Jun-2022,38000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355392&DL=4229,toyota
Toyota Estima 2.4A (COE till 12/2026),25000,12090.0,22-Dec-2006,0,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355385&DL=4189,toyota
Volvo S90 T6 Inscription Sunroof,70255,19700.0,21-Mar-2017,138000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355382&DL=1000&utm_content=SLeligible,volvo
Volkswagen Golf 1.4A (COE till 02/2026),11800,9640.0,17-Feb-2011,220700,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355376&DL=3582,volkswagen
Audi A3 Sportback Mild Hybrid 1.0A TFSI,161999,17790.0,28-Feb-2023,32000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1340863&DL=2003&utm_content=SLeligible,audi
BMW 3 Series 318i Shadow Edition,60111,15430.0,30-Aug-2017,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1331534&DL=3368&utm_content=SLeligible,bmw
Honda Civic 1.5A VTEC Turbo Sunroof,89000,15590.0,05-Sep-2019,94887,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355411&DL=4228,honda
Honda Jazz Hybrid 1.5A e-HEV Luxe,104300,14010.0,20-Dec-2021,18978,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1349776&DL=4228,honda
Mercedes-Benz GLB-Class GLB200 AMG Line Premium Plus 7-Seater,155388,21960.0,09-Sep-2020,106000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1347611&DL=3368&utm_content=SLeligible,mercedes-benz
Bentley Continental GT Convertible 6.0A (COE till 02/2031),199800,31860.0,08-Mar-2011,48000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288622&DL=4612&utm_content=SLeligible,bentley
Toyota Corolla Altis 1.6A Elegance,85800,14910.0,26-Nov-2019,81000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355412&DL=1024,toyota
MG HS 1.5A Turbo Exclusive Panoramic Roof,129800,16130.0,25-Apr-2022,40000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355407&DL=1024,mg
Hyundai Accent 1.4A,42800,12200.0,03-Feb-2018,138000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355401&DL=1024,hyundai
BMW X1 sDrive18i xLine,95111,14880.0,30-Oct-2019,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342354&DL=3368&utm_content=SLeligible,bmw
Mercedes-Benz CLA-Class CLA180 (COE till 08/2029),66800,14080.0,25-Aug-2014,98588,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1330423&DL=4612&utm_content=SLeligible,mercedes-benz
Honda Civic 1.5A VTEC Turbo Sunroof,98111,15800.0,13-Mar-2020,99000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1320736&DL=3368&utm_content=SLeligible,honda
BMW 5 Series 523i (COE till 03/2030),76500,14310.0,20-May-2010,126000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276908&DL=4612&utm_content=SLeligible,bmw
Mercedes-Benz A-Class A200 AMG Line,102800,17590.0,26-Aug-2019,27000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1346459&DL=4645&utm_content=SLeligible,mercedes-benz
Honda HR-V 1.5A LX,94600,13790.0,12-Nov-2020,56800,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1325594&DL=4228&utm_content=SLeligible,honda
Porsche Cayman S 3.4A (COE till 05/2027),69800,27810.0,13-Sep-2007,120000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1264770&DL=4612&utm_content=SLeligible,porsche
Mazda 3 Mild Hybrid 1.5A Elegance,139800,15230.0,30-Nov-2023,15000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355408&DL=1024,mazda
Opel Mokka 1.2A Turbo GS,105800,13180.0,27-Sep-2022,38000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355405&DL=1024,opel
Citroen DS4 Crossback Diesel 1.6A BlueHDi,31800,12860.0,01-Dec-2016,82000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355379&DL=2007,citroen
Mazda CX-3 2.0A Deluxe,68800,13620.0,26-Feb-2019,75000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1344242&DL=4618&utm_content=SLeligible,mazda
Honda Jazz 1.5A,67800,13520.0,18-Apr-2019,94000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1349255&DL=1242,honda
Honda Odyssey 2.4A EXV-S Sunroof,67500,17700.0,20-Sep-2017,80000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1346298&DL=3518&utm_content=SLeligible,honda
Porsche 911 GT3 3.6M (COE till 12/2030),408500,66980.0,16-Feb-2001,130000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355403&DL=2456,porsche
Porsche Macan 2.0A PDK,295888,33820.0,03-Jun-2022,20000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355391&DL=3570,porsche
Toyota C-HR Hybrid 1.8A S,94888,14020.0,05-Jan-2021,62011,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355383&DL=3801,toyota
Mercedes-Benz GLC-Class GLC200,86500,21440.0,03-Oct-2017,100000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355369&DL=1044,mercedes-benz
Honda Vezel 1.5A X Honda Sensing,19800,9680.0,25-May-2016,126000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355399&DL=4561,honda
